Orthogroup	Felis_catus	Puma_concolor
OG0001094	XP_019675716.1, XP_003998350.1, XP_023101666.1, XP_023101667.1, XP_023101665.1	XP_025776676.1
OG0001095	XP_003998502.1, XP_006941982.1, XP_019675980.1, XP_019675979.1, XP_006941983.1	XP_025778924.1
OG0001096	XP_006942100.1, XP_006942097.1, XP_006942098.1, XP_006942099.1, XP_003998601.2	XP_025778877.1
OG0001097	XP_011288629.1, XP_019676194.1, XP_003998654.3	XP_025779056.1, XP_025779055.1, XP_025779054.1
OG0001098	XP_019676219.1, XP_019676221.1, XP_006942194.1, XP_003998690.1, XP_019676222.1	XP_025776337.1
OG0001099	XP_019676228.1, XP_019676227.1, XP_023102776.1, XP_003998692.1, XP_019676230.1	XP_025775548.1
OG0001100	XP_003998761.1, XP_006942214.1, XP_019676258.1, XP_019676259.1, XP_019676260.1	XP_025775666.1
OG0001101	XP_019676453.1, XP_019676452.1, XP_019676451.1, XP_019676450.1, XP_003998838.1	XP_025772541.1
OG0001102	XP_019676482.1, XP_023102393.1, XP_003998892.1, XP_006942365.1, XP_006942364.1	XP_025772453.1
OG0001103	XP_006942372.1, XP_003998894.1, XP_006942369.1, XP_006942368.1, XP_006942371.1	XP_025772645.1
OG0001104	XP_003999205.4	XP_025781994.1, XP_025781992.1, XP_025781995.1, XP_025781996.1, XP_025781993.1
OG0001105	XP_006942842.1	XP_025776861.1
OG0001105	XP_003999350.1	XP_025776859.1, XP_025776860.1, XP_025776862.1
OG0001106	XP_019677557.1, XP_019677556.1, XP_019677555.1, XP_019677554.1, XP_003999426.1	XP_025776868.1
OG0001107	XP_006942985.1	XP_025776935.1
OG0001107	XP_006942983.1	XP_025776934.1
OG0001107	XP_003999476.1	XP_025776936.1
OG0001108	XP_023103371.1	XP_025783607.1
OG0001108	XP_003999483.1, XP_006942998.1	XP_025783608.1, XP_025783609.1
OG0001109	XP_003999618.1, XP_011289419.1, XP_011289420.1, XP_019677851.1, XP_011289421.1	XP_025770901.1
OG0001110	XP_023102935.1, XP_019677892.1, XP_023102936.1, XP_003999649.2, XP_019677893.1	XP_025770913.1
OG0001111	XP_011289559.1, XP_003999806.1	XP_025771020.1
OG0001111	XP_019678089.1, XP_019678088.1	XP_025771021.1
OG0001112	XP_023104329.1, XP_019678280.1, XP_023104328.1, XP_011289676.1, XP_003999884.1	XP_025778351.1
OG0001113	XP_019678368.1, XP_003999975.1, XP_006943350.1	XP_025778273.1, XP_025778274.1, XP_025778276.1
OG0001114	XP_004000021.3, XP_006943366.3, XP_006943367.3, XP_019678442.2, XP_019678443.2	XP_025778452.1
OG0001115	XP_004000130.1, XP_004000131.1	XP_025778627.1
OG0001115	XP_004000132.1	XP_025778629.1, XP_025778628.1
OG0001116	XP_004000181.1, XP_006943446.1, XP_023104090.1, XP_006943445.1, XP_006943444.1	XP_025778619.1
OG0001117	XP_019678870.1, XP_006943533.1, XP_006943534.1, XP_004000281.1, XP_019678869.1	XP_025778469.1
OG0001118	XP_004000383.1, XP_006943672.1, XP_006943673.1, XP_006943674.1, XP_019679211.1	XP_025790393.1
OG0001119	XP_023105258.1, XP_023105257.1, XP_019679229.1, XP_004000414.1, XP_023105259.1	XP_025790306.1
OG0001120	XP_023104623.1, XP_004000442.1, XP_019679283.1, XP_023104622.1, XP_019679284.1	XP_025790325.1
OG0001121	XP_006943904.1, XP_019679573.1, XP_019679575.1, XP_004000716.1	XP_025789512.1, XP_025789513.1
OG0001122	XP_019679768.1	XP_025789887.1
OG0001122	XP_019679767.1	XP_025789885.1
OG0001122	XP_004000870.1	XP_025789886.1
OG0001123	XP_004000963.1	XP_025789721.1, XP_025789720.1, XP_025789722.1, XP_025789723.1, XP_025789724.1
OG0001124	XP_006927731.1, XP_006927732.1, XP_019689215.1, XP_019689234.1, XP_019689224.1	XP_025779663.1
OG0001125	XP_006928042.1, XP_006928043.1, XP_006928045.1, XP_011284330.1, XP_019666137.1	XP_025780469.1
OG0001126	XP_011286258.1	XP_025772127.1
OG0001126	XP_006928306.2	XP_025772128.1
OG0001126	XP_023099284.1	XP_025772123.1
OG0001127	XP_011287535.1, XP_011287545.1, XP_006928506.1, XP_019673469.1, XP_006928505.1	XP_025782709.1
OG0001128	XP_019675021.1, XP_006928660.2, XP_019675019.1, XP_019675006.1, XP_019675013.1	XP_025771658.1
OG0001130	XP_006929335.1	XP_025785484.1
OG0001130	XP_006929336.1	XP_025785487.1, XP_025785486.1, XP_025785485.1
OG0001131	XP_023106554.1, XP_006929599.2, XP_006929600.2, XP_023106555.1, XP_023106556.1	XP_025785205.1
OG0001132	XP_006930097.1, XP_006930096.1, XP_019682588.1, XP_019682591.1, XP_019682589.1	XP_025788541.1
OG0001133	XP_023107468.1, XP_023107469.1, XP_023107470.1, XP_006930189.1, XP_006930188.1	XP_025787509.1
OG0001134	XP_006930345.2, XP_023107628.1, XP_006930342.2, XP_006930344.2, XP_006930343.2	XP_025783131.1
OG0001135	XP_006930459.1, XP_023107771.1, XP_019683307.1, XP_006930458.1, XP_006930460.1	XP_025783123.1
OG0001136	XP_019683344.1	XP_025783257.1
OG0001136	XP_006930484.1, XP_019683345.1, XP_023107787.1	XP_025783256.1
OG0001137	XP_006930804.2, XP_019684156.1, XP_019684157.1, XP_019684158.1, XP_019684159.1	XP_025777613.1
OG0001138	XP_006930899.1, XP_006930898.1, XP_019684442.1, XP_019684441.1, XP_023108543.1	XP_025777995.1
OG0001139	XP_019684465.1, XP_023108545.1, XP_023108546.1, XP_006930904.1, XP_019684464.1	XP_025778088.1
OG0001140	XP_011279521.1	XP_025787837.1
OG0001140	XP_006931132.1	XP_025777185.1
OG0001140	XP_011279520.1	XP_025787836.1
OG0001141	XP_006931268.1, XP_006931269.1, XP_023109082.1, XP_006931270.1, XP_006931267.1	XP_025777728.1
OG0001142	XP_006931324.1	XP_025777547.1
OG0001142	XP_019685358.1	XP_025777545.1, XP_025777546.1, XP_025777544.1
OG0001143	XP_019685816.1	XP_025772870.1
OG0001143	XP_006931521.1	XP_025772869.1
OG0001143	XP_019685814.1	XP_025772868.1
OG0001144	XP_023109490.1, XP_006931551.1, XP_006931552.1, XP_006931550.1, XP_023109489.1	XP_025772845.1
OG0001145	XP_011280513.1	XP_025780991.1
OG0001145	XP_006931815.1, XP_019686199.1, XP_019686197.1	XP_025780990.1
OG0001146	XP_019686441.1, XP_019686442.1, XP_006931921.1, XP_006931918.1, XP_006931920.1	XP_025781486.1
OG0001147	XP_023109936.1, XP_019686493.1, XP_006931941.1, XP_006931940.1, XP_006931939.1	XP_025781432.1
OG0001148	XP_006932239.1, XP_006932238.1, XP_023110550.1, XP_006932240.1, XP_006932242.1	XP_025774442.1
OG0001149	XP_006932533.1, XP_006932530.1, XP_019687831.1, XP_019687830.1, XP_023110990.1	XP_025775217.1
OG0001150	XP_019688311.2, XP_019688309.2, XP_006932755.3, XP_019688312.2, XP_019688313.2	XP_025774448.1
OG0001151	XP_023111574.1, XP_006933029.1, XP_006933027.1	XP_025774568.1, XP_025774567.1, XP_025774566.1
OG0001152	XP_023111726.1, XP_019689049.1, XP_006933119.1	XP_025774343.1, XP_025774344.1, XP_025774342.1
OG0001153	XP_006933208.3, XP_019689225.2, XP_006933210.3, XP_006933207.3, XP_019689226.2	XP_025775201.1
OG0001154	XP_006933360.1, XP_019689597.1, XP_019689598.1, XP_019689601.1, XP_019689599.1	XP_025786768.1
OG0001155	XP_006933744.1, XP_006933745.1, XP_023112797.1, XP_023112796.1, XP_019690456.1	XP_025786266.1
OG0001156	XP_023112871.1, XP_006933795.1, XP_023112873.1, XP_023112872.1, XP_019690546.1	XP_025786235.1
OG0001157	XP_006933941.1, XP_006933943.1, XP_006933942.1	XP_025782833.1, XP_025782832.1, XP_025782831.1
OG0001158	XP_019690907.1, XP_019690903.1, XP_019690902.1, XP_006933989.1, XP_023113081.1	XP_025782457.1
OG0001159	XP_006934309.1	XP_025786807.1
OG0001159	XP_023113791.1	XP_025786810.1, XP_025786809.1, XP_025786811.1
OG0001160	XP_006934325.1, XP_006934324.1, XP_006934322.1, XP_006934321.1, XP_019691664.1	XP_025768444.1
OG0001161	XP_006934450.2, XP_023114054.1, XP_019691921.2, XP_019691920.2, XP_023114053.1	XP_025790995.1
OG0001162	XP_011283212.1, XP_023114613.1, XP_019692843.1, XP_006934926.1, XP_019692842.1	XP_025768562.1
OG0001163	XP_019692902.1, XP_006934938.1, XP_019692901.1, XP_019692900.1, XP_019692899.1	XP_025783016.1
OG0001164	XP_006934997.2, XP_019693042.1	XP_025787569.1, XP_025787560.1, XP_025787552.1, XP_025787578.1
OG0001165	XP_019693297.2, XP_019693298.2, XP_006935113.2, XP_006935115.2, XP_006935116.2	XP_025790534.1
OG0001166	XP_006935127.1, XP_019693315.1, XP_019693316.1, XP_019693318.1, XP_006935125.1	XP_025784052.1
OG0001167	XP_019693367.1, XP_019693368.1, XP_006935166.2, XP_019693373.1, XP_019693370.1	XP_025784120.1
OG0001168	XP_011283588.1	XP_025786669.1
OG0001168	XP_006935341.1, XP_006935340.1, XP_019693652.1	XP_025786667.1
OG0001169	XP_019694502.1, XP_019694500.1, XP_019694501.1, XP_006935774.1, XP_023115631.1	XP_025768561.1
OG0001170	XP_011284091.1, XP_011284090.1, XP_011284093.1, XP_019694866.1, XP_006935877.1	XP_025768827.1
OG0001171	XP_023094619.1, XP_023094618.1, XP_006936024.1, XP_006936023.1	XP_025768946.1, XP_025768945.1
OG0001172	XP_006936141.1	XP_025769515.1
OG0001172	XP_019695361.1	XP_025769516.1
OG0001172	XP_019695362.1	XP_025769517.1
OG0001173	XP_006936388.1	XP_025768994.1, XP_025768997.1
OG0001173	XP_019666108.1, XP_019666109.1	XP_025768995.1
OG0001174	XP_006936464.1, XP_019666237.1	XP_025769036.1
OG0001174	XP_006936463.1, XP_006936462.1	XP_025769039.1
OG0001175	XP_006936527.1, XP_006936529.1, XP_006936530.1, XP_006936528.1, XP_006936531.1	XP_025769856.1
OG0001176	XP_006936742.2, XP_023094925.1, XP_006936744.2, XP_006936745.2, XP_006936743.2	XP_025784208.1
OG0001177	XP_019667039.1	XP_025784991.1
OG0001177	XP_011284761.1	XP_025784767.1
OG0001177	XP_006936817.1	XP_025784925.1
OG0001178	XP_023095043.1	XP_025784314.1, XP_025784315.1
OG0001178	XP_006936833.2	XP_025784312.1, XP_025784313.1
OG0001179	XP_006936836.1, XP_006936839.1, XP_006936837.1, XP_006936840.1, XP_023095048.1	XP_025783820.1
OG0001180	XP_023095308.1, XP_019667588.1, XP_019667585.1, XP_019667586.1, XP_006937138.1	XP_025784161.1
OG0001181	XP_023095560.1, XP_023095563.1, XP_023095562.1, XP_023095564.1, XP_006937285.2	XP_025784854.1
OG0001182	XP_019668150.1, XP_019668151.1, XP_019668146.1, XP_019668149.1, XP_006937511.1	XP_025771135.1
OG0001183	XP_019668252.1, XP_019668251.1, XP_023095839.1, XP_023095838.1, XP_006937595.3	XP_025771175.1
OG0001184	XP_019668278.1, XP_006937618.1, XP_019668279.1, XP_011285349.1, XP_006937617.1	XP_025771199.1
OG0001185	XP_006937629.1, XP_019668314.1, XP_006937628.1	XP_025771256.1, XP_025771257.1, XP_025771258.1
OG0001186	XP_019669078.1, XP_011285541.1, XP_019669079.1, XP_019669080.1, XP_006938043.1	XP_025773777.1
OG0001187	XP_019669313.1, XP_019669314.1, XP_023096625.1, XP_011285746.1, XP_006938196.2	XP_025773803.1
OG0001188	XP_006938233.1, XP_019669370.1, XP_023096682.1, XP_023096683.1	XP_025774160.1, XP_025774161.1
OG0001189	XP_019670259.2, XP_006938696.3, XP_006938698.3, XP_019670255.2, XP_006938697.3	XP_025789370.1
OG0001190	XP_011286774.1, XP_006939472.1, XP_006939474.1, XP_006939473.1, XP_019671984.1	XP_025770164.1
OG0001191	XP_023098424.1, XP_006939480.1, XP_006939481.1, XP_006939482.1, XP_023098423.1	XP_025768635.1
OG0001192	XP_006939494.2, XP_019672045.1, XP_011286764.2, XP_006939495.3, XP_019672041.1	XP_025767903.1
OG0001193	XP_019694428.1, XP_019694424.1, XP_019694422.1	XP_025779899.1
OG0001193	XP_006939845.1	XP_025776148.1
OG0001194	XP_019672746.1, XP_019672748.1, XP_019672747.1, XP_006939859.2, XP_011287135.1	XP_025776112.1
OG0001195	XP_019672840.1, XP_006939980.1, XP_006939978.1, XP_006939979.1, XP_019672841.1	XP_025776188.1
OG0001196	XP_019673169.2, XP_006940208.3	XP_025772365.1
OG0001196	XP_011278166.2	XP_025772374.1, XP_025789306.1
OG0001197	XP_006940431.1, XP_023100354.1	XP_025773288.1
OG0001197	XP_023100355.1	XP_025773286.1, XP_025773285.1
OG0001198	XP_023100290.1, XP_023100289.1, XP_023100291.1, XP_006940505.2, XP_023100288.1	XP_025773191.1
OG0001199	XP_023100378.1, XP_006940558.1, XP_006940559.1, XP_006940560.1, XP_019673673.1	XP_025783274.1
OG0001200	XP_006940651.1, XP_019673815.1, XP_019673816.1, XP_019673813.1, XP_019673814.1	XP_025783388.1
OG0001201	XP_019674716.1, XP_006940951.1	XP_025770459.1, XP_025770457.1, XP_025770455.1, XP_025770456.1
OG0001202	XP_023101296.1, XP_019674220.1, XP_019674219.1, XP_006940989.1, XP_011288024.1	XP_025770157.1
OG0001203	XP_019675073.1, XP_019675072.1, XP_019675075.1, XP_019675074.1, XP_006941309.1	XP_025770409.1
OG0001204	XP_019675080.1, XP_019675081.1, XP_019675082.1, XP_006941313.1, XP_006941312.1	XP_025770390.1
OG0001205	XP_019675311.1	XP_025776420.1
OG0001205	XP_023101471.1, XP_006941572.1, XP_006941571.1	XP_025776419.1
OG0001206	XP_006941719.1, XP_006941716.1, XP_006941717.1, XP_006941715.1, XP_006941718.1	XP_025776397.1
OG0001207	XP_023100800.1	XP_025776669.1
OG0001207	XP_011288601.1, XP_006941903.1	XP_025776668.1, XP_025776671.1
OG0001208	XP_006941927.1, XP_006941926.1, XP_006941928.1, XP_006941925.1	XP_025779154.1, XP_025779153.1
OG0001209	XP_023102617.1, XP_019676065.1, XP_006942051.1, XP_006942049.1, XP_019676066.1	XP_025778899.1
OG0001210	XP_019676679.1, XP_019676678.1, XP_006942492.1, XP_019676683.1, XP_023102719.1	XP_025772495.1
OG0001211	XP_006942848.1, XP_011289276.1, XP_006942847.1	XP_025776911.1
OG0001211	XP_006942849.1	XP_025776912.1
OG0001212	XP_019677582.2, XP_006942947.2, XP_019677580.2, XP_019677581.2, XP_006942948.2	XP_025777000.1
OG0001213	XP_006943100.4, XP_019677876.2	XP_025771084.1, XP_025771082.1, XP_025771081.1, XP_025771083.1
OG0001214	XP_011289679.1	XP_025778632.1
OG0001214	XP_006943287.1, XP_019678261.1	XP_025778631.1, XP_025778633.1
OG0001215	XP_019678319.1, XP_011289664.1, XP_006943316.2, XP_019678320.1, XP_019678321.1	XP_025778344.1
OG0001216	XP_023104046.1, XP_023104045.1, XP_019678843.2, XP_006943504.1, XP_019678842.1	XP_025778707.1
OG0001217	XP_019679334.1	XP_025789788.1
OG0001217	XP_006943771.1, XP_011290011.1, XP_019679333.1	XP_025789787.1
OG0001218	XP_019679335.1, XP_006943772.1	XP_025790257.1, XP_025790258.1, XP_025790259.1, XP_025790255.1
OG0001219	XP_006943823.1, XP_006943826.1, XP_006943825.1, XP_006943824.1	XP_025790173.1, XP_025790172.1
OG0001220	XP_019679635.2, XP_006943931.2, XP_006943930.2, XP_006943932.2, XP_019679636.2	XP_025789579.1
OG0001221	XP_006943989.2, XP_023105253.1, XP_006943990.2	XP_025789958.1, XP_025789957.1, XP_025789956.1
OG0001222	XP_019679781.1	XP_025789790.1
OG0001222	XP_006944023.1	XP_025789793.1, XP_025789789.1, XP_025789791.1
OG0001223	XP_011277863.1, XP_006944170.1	XP_025789501.1
OG0001223	XP_023105267.1	XP_025789504.1, XP_025789503.1
OG0001224	XP_006944261.1, XP_006944260.1, XP_011282706.1	XP_025790788.1, XP_025790790.1, XP_025790791.1
OG0001225	XP_019679708.2, XP_011277698.2, XP_023105203.1, XP_023105202.1	XP_025789667.1, XP_025789666.1
OG0001226	XP_023102995.1, XP_023102990.1, XP_023103003.1, XP_011278369.2, XP_023103002.1	XP_025771661.1
OG0001227	XP_023113394.1, XP_023113393.1, XP_023113395.1, XP_011278533.2	XP_025782297.1, XP_025777124.1
OG0001228	XP_011278576.1, XP_019680739.1, XP_019680742.1, XP_019680740.1, XP_011278577.1	XP_025778918.1
OG0001229	XP_011278671.1	XP_025785567.1
OG0001229	XP_011278672.1	XP_025785568.1
OG0001229	XP_011278673.1	XP_025785569.1
OG0001230	XP_011278742.1	XP_025785396.1
OG0001230	XP_023106219.1, XP_023106217.1, XP_011278741.1	XP_025785395.1
OG0001231	XP_011278780.1	XP_025779923.1
OG0001231	XP_011278764.1	XP_025779922.1
OG0001231	XP_011278783.1	XP_025779924.1
OG0001232	XP_011278819.1, XP_011278820.1, XP_011278818.1, XP_023106281.1, XP_019681285.1	XP_025785629.1
OG0001233	XP_011279299.1	XP_025787561.1, XP_025787559.1
OG0001233	XP_011279298.1, XP_019682846.1	XP_025787558.1
OG0001234	XP_011279461.1, XP_011279462.1, XP_019683216.1, XP_019683215.1, XP_019683214.1	XP_025783215.1
OG0001235	XP_019684094.1, XP_019684093.1, XP_019684096.1, XP_011279850.2, XP_023108347.1	XP_025778051.1
OG0001236	XP_011279921.2, XP_011279922.2, XP_011279924.2	XP_025777594.1, XP_025777593.1, XP_025777592.1
OG0001237	XP_019684819.1, XP_019684818.1, XP_011280078.1, XP_011280076.1, XP_011280077.1	XP_025777489.1
OG0001238	XP_023110402.1, XP_023110401.1, XP_019686990.1, XP_019686989.1, XP_011280103.1	XP_025780108.1
OG0001239	XP_023109025.1, XP_019685252.1, XP_019685249.1, XP_019685248.1, XP_011280279.1	XP_025777665.1
OG0001240	XP_011280324.1, XP_019670319.1, XP_019670394.1, XP_019670361.1, XP_019670258.1	XP_025780311.1
OG0001241	XP_011280396.2, XP_019685723.1, XP_023109399.1, XP_023109398.1, XP_023109397.1	XP_025773037.1
OG0001242	XP_023109668.1, XP_023109669.1, XP_023109670.1, XP_023109671.1, XP_011280550.1	XP_025781095.1
OG0001243	XP_011281354.1, XP_011281351.1, XP_011281352.1, XP_011281350.1, XP_011281353.1	XP_025775276.1
OG0001244	XP_019688430.1, XP_019688429.1, XP_011281469.1, XP_011281468.1	XP_025774289.1, XP_025774290.1
OG0001245	XP_019688570.1	XP_025775321.1
OG0001245	XP_019688569.1, XP_023111453.1, XP_011281534.1	XP_025775320.1
OG0001246	XP_011281536.1, XP_019688574.1, XP_023111455.1	XP_025775709.1, XP_025775710.1, XP_025775711.1
OG0001247	XP_011281732.1, XP_011281733.1	XP_025774468.1, XP_025774467.1
OG0001247	XP_011281735.1	XP_025774469.1
OG0001248	XP_023112173.1	XP_025786190.1
OG0001248	XP_019689565.1	XP_025786191.1
OG0001248	XP_011281927.1	XP_025786192.1
OG0001249	XP_011282073.1, XP_019690089.1, XP_019690088.1, XP_023112554.1, XP_023112556.1	XP_025786375.1
OG0001250	XP_023111703.1, XP_011282166.2, XP_023111704.1, XP_023111706.1, XP_023111705.1	XP_025775159.1
OG0001251	XP_023112785.1	XP_025785928.1
OG0001251	XP_011282212.2	XP_025785927.1
OG0001251	XP_011282214.2	XP_025785926.1
OG0001252	XP_019690496.1, XP_019690498.1, XP_011282247.1, XP_023112845.1	XP_025786365.1, XP_025786367.1
OG0001253	XP_011282380.1, XP_019690721.1, XP_023112949.1, XP_023112948.1, XP_023112950.1	XP_025782533.1
OG0001254	XP_019690823.1	XP_025782404.1
OG0001254	XP_011282436.1, XP_011282437.1, XP_011282438.1	XP_025782405.1
OG0001255	XP_019690898.2, XP_019690897.2, XP_011282457.2, XP_023113075.1, XP_023113074.1	XP_025782477.1
OG0001256	XP_023113108.1, XP_023113111.1, XP_023113109.1, XP_023113110.1, XP_011282464.1	XP_025782212.1
OG0001257	XP_023114145.1, XP_011282807.2, XP_011282805.2, XP_011282804.2, XP_023114144.1	XP_025781750.1
OG0001258	XP_019692936.1	XP_025790970.1
OG0001258	XP_011283193.1	XP_025790971.1
OG0001258	XP_011283194.1	XP_025790972.1
OG0001259	XP_011283363.1, XP_023114740.1, XP_019693154.1, XP_019693156.1, XP_019693157.1	XP_025788641.1
OG0001260	XP_019693675.1, XP_011283562.1, XP_011283564.1, XP_023115098.1	XP_025768396.1, XP_025768395.1
OG0001261	XP_019693986.1, XP_019693987.1, XP_019693988.1, XP_019693989.1, XP_011283760.1	XP_025768275.1
OG0001262	XP_011283953.1	XP_025780634.1
OG0001262	XP_011283950.1	XP_025780636.1
OG0001262	XP_019694931.1	XP_025780635.1
OG0001263	XP_023094474.1, XP_023094473.1, XP_023094472.1, XP_023094475.1, XP_011284078.1	XP_025768865.1
OG0001264	XP_023094447.1, XP_019694885.1, XP_023094445.1, XP_023094446.1, XP_011284083.1	XP_025768852.1
OG0001265	XP_023106623.1, XP_023106636.1, XP_019681047.1, XP_019681057.1, XP_011284255.1	XP_025780380.1
OG0001266	XP_019695280.1, XP_023115905.1, XP_023115904.1, XP_023115906.1, XP_011284257.2	XP_025769313.1
OG0001267	XP_019695577.1, XP_019695576.1, XP_019695575.1, XP_019695578.1, XP_011284337.1	XP_025769354.1
OG0001268	XP_023116149.1	XP_025769611.1
OG0001268	XP_023116147.1, XP_023116148.1, XP_011284353.1	XP_025769610.1
OG0001269	XP_011284436.1	XP_025769554.1, XP_025769555.1, XP_025769553.1, XP_025769551.1, XP_025769552.1
OG0001270	XP_019667142.1, XP_019667138.1, XP_011284719.1, XP_023094667.1	XP_025769451.1, XP_025779553.1
OG0001271	XP_023095031.1, XP_023095030.1, XP_011284725.1, XP_023095028.1, XP_023095029.1	XP_025784753.1
OG0001272	XP_011284827.1, XP_011284826.1, XP_011284825.1, XP_019667182.1, XP_019667181.1	XP_025784624.1
OG0001273	XP_011285018.1, XP_011285020.1, XP_011285019.1, XP_019667619.1, XP_019667620.1	XP_025784418.1
OG0001274	XP_011285082.1	XP_025783980.1
OG0001274	XP_011285081.1	XP_025783979.1
OG0001274	XP_011285083.1	XP_025783981.1
OG0001275	XP_011285279.1, XP_011285278.1, XP_019668137.1, XP_019668136.1, XP_011285277.1	XP_025771132.1
OG0001276	XP_019668463.1, XP_019668465.1, XP_019668467.1, XP_019668458.1, XP_011285344.1	XP_025780581.1
OG0001277	XP_011285482.1, XP_011285480.1, XP_011285479.1, XP_023096053.1, XP_023096052.1	XP_025771377.1
OG0001278	XP_023096690.1, XP_023096689.1, XP_023096688.1, XP_023096687.1, XP_011285863.2	XP_025773898.1
OG0001279	XP_023096824.1, XP_019669523.1, XP_023096823.1, XP_023096822.1, XP_011285907.1	XP_025774035.1
OG0001280	XP_023097835.1, XP_023097838.1, XP_011286441.2, XP_023097837.1, XP_023097836.1	XP_025786900.1
OG0001281	XP_011286476.1, XP_019670868.1, XP_019670869.1, XP_019670870.1, XP_019670867.1	XP_025787054.1
OG0001282	XP_011286672.1, XP_011286671.1, XP_019672235.1, XP_019672236.1	XP_025778441.1, XP_025779102.1
OG0001283	XP_019672090.1, XP_019672091.1, XP_011286742.1, XP_019672093.1, XP_019672092.1	XP_025770382.1
OG0001284	XP_019672254.1, XP_011287008.2, XP_019672261.1, XP_019672257.1, XP_019672256.1	XP_025769229.1
OG0001285	XP_011287459.2, XP_011287458.2, XP_011287457.2, XP_011287456.2, XP_011287460.2	XP_025773319.1
OG0001286	XP_011287790.1, XP_011287792.1, XP_019674598.1, XP_019674599.1	XP_025770425.1, XP_025770423.1
OG0001287	XP_023101210.1, XP_023101211.1, XP_011288363.1, XP_019674296.1, XP_019674301.1	XP_025770320.1
